OID_,SUB_DRAINA,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
1606,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2001-09-16 0:00:00,5.601800479320000
1607,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2001-09-16 0:00:00,4.889415932930000
1608,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2001-10-16 0:00:00,-4.857630731470000
1609,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2001-10-16 0:00:00,-6.338912247420000
1610,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2001-10-16 0:00:00,-5.122100353370000
1611,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2001-10-16 0:00:00,-7.260750779570000
1612,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2001-10-16 0:00:00,-2.862588233040000
1613,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2001-10-16 0:00:00,-6.964559313280000
1614,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2001-10-16 0:00:00,-2.731964508470000
1615,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2001-10-16 0:00:00,-4.482677911590000
1616,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2001-11-16 0:00:00,-15.698730920199999
1617,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2001-11-16 0:00:00,-16.106770847000000
1618,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2001-11-16 0:00:00,-15.156635987600000
1619,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2001-11-16 0:00:00,-18.712140719499999
1620,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2001-11-16 0:00:00,-11.871162112500000
1621,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2001-11-16 0:00:00,-17.529911928899999
1622,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2001-11-16 0:00:00,-12.329836908600001
1623,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2001-11-16 0:00:00,-15.109102572299999
1624,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2001-12-16 0:00:00,-22.786162833799999
1625,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2001-12-16 0:00:00,-21.921080483499999
1626,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2001-12-16 0:00:00,-22.224834685099999
1627,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2001-12-16 0:00:00,-25.128965196999999
1628,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2001-12-16 0:00:00,-18.151347115000000
1629,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2001-12-16 0:00:00,-23.188901118200000
1630,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2001-12-16 0:00:00,-20.544426194800000
1631,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2001-12-16 0:00:00,-22.078845095700000
1632,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-01-16 0:00:00,-17.672017193599999
1633,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-01-16 0:00:00,-19.258439659000000
1634,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-01-16 0:00:00,-19.096873459200001
1635,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-01-16 0:00:00,-18.919381143799999
1636,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-01-16 0:00:00,-14.934003672499999
1637,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-01-16 0:00:00,-19.622346645600000
1638,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-01-16 0:00:00,-17.001496910299998
1639,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-01-16 0:00:00,-17.577085781699999
1640,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-02-15 0:00:00,-17.026726926900000
1641,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-02-15 0:00:00,-18.155520162700000
1642,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-02-15 0:00:00,-16.779387979999999
1643,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-02-15 0:00:00,-18.803079240999999
1644,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-02-15 0:00:00,-14.980908850800001
1645,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-02-15 0:00:00,-19.169841345900000
1646,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-02-15 0:00:00,-15.181123302500000
1647,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-02-15 0:00:00,-16.103182050400001
1648,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-03-16 0:00:00,-15.810930892300000
1649,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-03-16 0:00:00,-18.419712298699999
1650,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-03-16 0:00:00,-17.696611770099999
1651,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-03-16 0:00:00,-17.114415672700002
1652,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-03-16 0:00:00,-15.269369097000000
1653,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-03-16 0:00:00,-15.634220441400000
1654,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-03-16 0:00:00,-16.001870105199998
1655,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-03-16 0:00:00,-16.054277790699999
1656,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-04-16 0:00:00,-7.754642548950000
1657,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-04-16 0:00:00,-9.699108174610000
1658,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-04-16 0:00:00,-9.024126688950000
1659,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-04-16 0:00:00,-9.303149796920000
1660,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-04-16 0:00:00,-8.334107899250000
1661,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-04-16 0:00:00,-7.010487844680000
1662,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-04-16 0:00:00,-7.782810508970000
1663,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-04-16 0:00:00,-8.315934448780000
1664,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-05-16 0:00:00,4.103486860630000
1665,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-05-16 0:00:00,2.625662683570000
1666,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-05-16 0:00:00,2.700831901000000
1667,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-05-16 0:00:00,2.936768261640000
1668,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-05-16 0:00:00,2.672456150680000
1669,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-05-16 0:00:00,5.531352162530000
1670,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-05-16 0:00:00,3.039625899980000
1671,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-05-16 0:00:00,3.004181998480000
1672,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-06-16 0:00:00,10.032636903000000
1673,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-06-16 0:00:00,9.602932805829999
1674,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-06-16 0:00:00,9.510595129230000
1675,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-06-16 0:00:00,8.912412441400001
1676,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-06-16 0:00:00,8.389336792460000
1677,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-06-16 0:00:00,11.358433736800000
1678,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-06-16 0:00:00,9.229310127220000
1679,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-06-16 0:00:00,9.322239235090001
1680,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-07-16 0:00:00,12.074745565100001
1681,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-07-16 0:00:00,11.730069087500000
1682,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-07-16 0:00:00,11.625911533000000
1683,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-07-16 0:00:00,10.947281308899999
1684,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-07-16 0:00:00,9.820403059140000
1685,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-07-16 0:00:00,13.327829309400000
1686,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-07-16 0:00:00,10.576076526500000
1687,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-07-16 0:00:00,11.447742560500000
1688,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-08-16 0:00:00,8.809804960330000
1689,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-08-16 0:00:00,7.806776356830000
1690,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-08-16 0:00:00,8.181625002470000
1691,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-08-16 0:00:00,8.085799743280001
1692,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-08-16 0:00:00,8.565104027089999
1693,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-08-16 0:00:00,9.629022500950001
1694,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-08-16 0:00:00,8.813725589010000
1695,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-08-16 0:00:00,8.045301471369999
1696,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-09-16 0:00:00,4.245884833200000
1697,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-09-16 0:00:00,4.322098342120000
1698,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-09-16 0:00:00,4.451959562580000
1699,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-09-16 0:00:00,2.964358142210000
1700,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-09-16 0:00:00,4.325478569090000
1701,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-09-16 0:00:00,5.569611688340000
1702,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-09-16 0:00:00,4.542117604140000
1703,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-09-16 0:00:00,3.608184735450000
1704,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-10-16 0:00:00,-0.296344729187000
1705,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-10-16 0:00:00,-2.783157166650000
1706,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-10-16 0:00:00,-1.914345795460000
1707,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-10-16 0:00:00,-1.351314601630000
1708,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-10-16 0:00:00,0.893077550052000
1709,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-10-16 0:00:00,-2.117230214810000
1710,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-10-16 0:00:00,0.444139476750000
1711,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-10-16 0:00:00,-0.925533558080000
1712,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-11-16 0:00:00,-6.844866008360000
1713,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-11-16 0:00:00,-9.399472178350001
1714,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-11-16 0:00:00,-8.576746138480001
1715,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-11-16 0:00:00,-8.217672206310001
1716,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-11-16 0:00:00,-3.979819251170000
1717,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-11-16 0:00:00,-10.058054395399999
1718,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-11-16 0:00:00,-6.097511458580000
1719,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-11-16 0:00:00,-7.616208509940000
1720,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2002-12-16 0:00:00,-15.740557372200000
1721,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2002-12-16 0:00:00,-14.221791841400000
1722,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2002-12-16 0:00:00,-14.925231379300000
1723,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2002-12-16 0:00:00,-19.453111829299999
1724,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2002-12-16 0:00:00,-11.324317466000000
1725,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2002-12-16 0:00:00,-15.795624240100000
1726,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2002-12-16 0:00:00,-13.465902859500000
1727,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2002-12-16 0:00:00,-15.841693662899999
1728,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2003-01-16 0:00:00,-19.917079241800000
1729,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2003-01-16 0:00:00,-21.088933177700000
1730,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2003-01-16 0:00:00,-19.453553557500001
1731,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2003-01-16 0:00:00,-21.535997258700000
1732,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2003-01-16 0:00:00,-13.541704036700001
1733,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2003-01-16 0:00:00,-21.131491418900001
1734,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2003-01-16 0:00:00,-16.101366063600000
1735,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2003-01-16 0:00:00,-18.800409857999998
1736,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2003-02-15 0:00:00,-13.361735230700001
1737,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2003-02-15 0:00:00,-16.410118874399998
1738,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2003-02-15 0:00:00,-15.621890806400000
1739,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2003-02-15 0:00:00,-14.262586387500001
1740,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2003-02-15 0:00:00,-11.624428041700000
1741,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2003-02-15 0:00:00,-14.950581417900001
1742,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2003-02-15 0:00:00,-13.064386035300000
1743,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2003-02-15 0:00:00,-13.526311453200000
1744,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2003-03-16 0:00:00,-13.479918850600001
1745,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2003-03-16 0:00:00,-15.323949255800001
1746,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2003-03-16 0:00:00,-14.012536345699999
1747,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2003-03-16 0:00:00,-16.656363830800000
1748,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2003-03-16 0:00:00,-12.326844235399999
1749,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2003-03-16 0:00:00,-14.772490575000001
1750,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2003-03-16 0:00:00,-11.687124279900001
1751,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2003-03-16 0:00:00,-12.668235749999999
1752,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2003-04-16 0:00:00,-3.103783634540000
1753,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2003-04-16 0:00:00,-5.377475256920000
1754,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2003-04-16 0:00:00,-4.732675709000000
1755,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2003-04-16 0:00:00,-5.365792850290000
1756,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2003-04-16 0:00:00,-3.809812424130000
1757,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2003-04-16 0:00:00,-2.807792638170000
1758,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2003-04-16 0:00:00,-2.628931117990000
1759,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2003-04-16 0:00:00,-3.308654925610000
1760,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2003-05-16 0:00:00,3.626075910180000
1761,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2003-05-16 0:00:00,2.601937136170000
1762,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2003-05-16 0:00:00,2.496632356590000
1763,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2003-05-16 0:00:00,2.166430904970000
1764,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2003-05-16 0:00:00,2.724269201540000
1765,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2003-05-16 0:00:00,4.937378398220000
1766,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2003-05-16 0:00:00,3.244804202460000
1767,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2003-05-16 0:00:00,2.946954357110000
1768,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2003-06-16 0:00:00,9.926348893240000
1769,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2003-06-16 0:00:00,9.062169323179999
1770,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2003-06-16 0:00:00,8.886920653930000
1771,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2003-06-16 0:00:00,8.896397482219999
1772,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2003-06-16 0:00:00,8.326212747430001
1773,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2003-06-16 0:00:00,11.399680999099999
