OID_,VALUE,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
3440,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-06 12:00:00,-18.660054448191410
3441,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-07 12:00:00,-17.774461027181452
3442,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-07 12:00:00,-19.532001364172210
3443,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-07 12:00:00,-16.989440246129423
3444,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-07 12:00:00,-19.442721635065816
3445,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-07 12:00:00,-13.711629303407133
3446,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-07 12:00:00,-22.329368563961875
3447,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-07 12:00:00,-15.257060419514280
3448,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-07 12:00:00,-12.871400411633429
3449,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-08 12:00:00,-11.128569257347339
3450,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-08 12:00:00,-15.152476225372558
3451,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-08 12:00:00,-13.624326134043695
3452,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-08 12:00:00,-14.788562254455227
3453,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-08 12:00:00,-10.829942236177136
3454,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-08 12:00:00,-17.400159510073614
3455,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-08 12:00:00,-8.920712013221822
3456,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-08 12:00:00,-10.418327357931629
3457,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-09 12:00:00,-17.457882113369813
3458,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-09 12:00:00,-20.964536323467794
3459,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-09 12:00:00,-17.895330858945023
3460,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-09 12:00:00,-20.265266522710494
3461,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-09 12:00:00,-14.763246114745506
3462,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-09 12:00:00,-22.984347357044953
3463,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-09 12:00:00,-15.128147022530335
3464,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-09 12:00:00,-17.432307376835254
3465,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-10 12:00:00,-23.932647626709517
3466,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-10 12:00:00,-23.659783165413931
3467,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-10 12:00:00,-20.978596023468583
3468,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-10 12:00:00,-26.211746569563587
3469,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-10 12:00:00,-22.688011614676068
3470,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-10 12:00:00,-28.345605004232141
3471,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-10 12:00:00,-20.984402197378682
3472,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-10 12:00:00,-22.060925579268350
3473,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-11 12:00:00,-26.208211578600213
3474,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-11 12:00:00,-27.905795023425057
3475,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-11 12:00:00,-24.251992995347749
3476,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-11 12:00:00,-28.281876134681998
3477,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-11 12:00:00,-23.078944608212737
3478,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-11 12:00:00,-33.917164916041500
3479,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-11 12:00:00,-22.518695678141480
3480,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-11 12:00:00,-23.669478985361149
3481,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-12 12:00:00,-36.648152955759585
3482,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-12 12:00:00,-35.139215222940592
3483,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-12 12:00:00,-33.719577790327868
3484,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-12 12:00:00,-35.198991147647646
3485,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-12 12:00:00,-34.410128966028921
3486,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-12 12:00:00,-35.480088667713169
3487,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-12 12:00:00,-32.199123786869293
3488,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-12 12:00:00,-36.525565802286820
3489,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-13 12:00:00,-34.660670316379651
3490,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-13 12:00:00,-37.338857099826313
3491,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-13 12:00:00,-34.566760273872596
3492,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-13 12:00:00,-32.358137542372631
3493,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-13 12:00:00,-32.040981701935593
3494,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-13 12:00:00,-35.860188242556795
3495,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-13 12:00:00,-34.039965076228889
3496,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-13 12:00:00,-33.088354929655139
3497,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-14 12:00:00,-34.488700053508524
3498,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-14 12:00:00,-36.265825137634302
3499,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-14 12:00:00,-34.931781604857250
3500,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-14 12:00:00,-32.338079466308663
3501,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-14 12:00:00,-30.350930803952043
3502,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-14 12:00:00,-35.435090974359255
3503,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-14 12:00:00,-33.373770172759450
3504,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-14 12:00:00,-35.984164707386086
3505,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-15 12:00:00,-31.260288750147083
3506,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-15 12:00:00,-32.382283763499260
3507,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-15 12:00:00,-30.230039594587190
3508,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-15 12:00:00,-30.478678696783934
3509,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-15 12:00:00,-32.753875914366084
3510,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-15 12:00:00,-34.673772324574095
3511,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-15 12:00:00,-35.779293892703144
3512,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-15 12:00:00,-30.681128197189469
3513,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-16 12:00:00,-37.041695074676895
3514,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-16 12:00:00,-34.976698561457738
3515,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-16 12:00:00,-34.336221956092444
3516,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-16 12:00:00,-35.379290493698228
3517,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-16 12:00:00,-38.251903761142472
3518,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-16 12:00:00,-35.465897594090457
3519,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-16 12:00:00,-39.691421490094392
3520,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-16 12:00:00,-36.188330815694528
3521,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-17 12:00:00,-37.530422820870946
3522,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-17 12:00:00,-34.866865520506209
3523,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-17 12:00:00,-35.995957949608737
3524,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-17 12:00:00,-35.619574734470511
3525,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-17 12:00:00,-38.821892838873367
3526,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-17 12:00:00,-35.428374771773179
3527,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-17 12:00:00,-41.012807774567619
3528,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-17 12:00:00,-37.604540998536699
3529,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-18 12:00:00,-32.191080657699885
3530,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-18 12:00:00,-35.851944476410594
3531,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-18 12:00:00,-35.912540126517094
3532,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-18 12:00:00,-28.447188728167749
3533,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-18 12:00:00,-33.716666463476678
3534,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-18 12:00:00,-32.383020254507350
3535,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-18 12:00:00,-39.968175756070167
3536,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-18 12:00:00,-37.737029637574047
3537,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-19 12:00:00,-18.895258356424382
3538,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-19 12:00:00,-25.505797056735108
3539,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-19 12:00:00,-23.937661702100165
3540,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-19 12:00:00,-18.929506883623112
3541,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-19 12:00:00,-15.741925003690456
3542,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-19 12:00:00,-23.070338075717942
3543,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-19 12:00:00,-19.410896771190131
3544,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-19 12:00:00,-19.101809789590558
3545,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-20 12:00:00,-12.340805470399939
3546,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-20 12:00:00,-13.596050826821076
3547,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-20 12:00:00,-11.660597248366418
3548,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-20 12:00:00,-13.404329711908346
3549,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-20 12:00:00,-8.215626052189256
3550,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-20 12:00:00,-16.775122785229815
3551,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-20 12:00:00,-9.468705817924898
3552,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-20 12:00:00,-8.738737423743695
3553,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-21 12:00:00,-8.741220689705028
3554,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-21 12:00:00,-9.246996472033821
3555,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-21 12:00:00,-9.124420448352335
3556,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-21 12:00:00,-9.918907379746594
3557,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-21 12:00:00,-7.756721413501078
3558,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-21 12:00:00,-9.499094875787140
3559,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-21 12:00:00,-8.962604423617499
3560,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-21 12:00:00,-7.382963472099478
3561,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-22 12:00:00,-8.771476877755402
3562,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-22 12:00:00,-10.458808893447904
3563,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-22 12:00:00,-10.812680351985712
3564,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-22 12:00:00,-8.799342418660332
3565,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-22 12:00:00,-8.981920626030570
3566,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-22 12:00:00,-11.691132093342725
3567,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-22 12:00:00,-10.524454301297693
3568,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-22 12:00:00,-9.564335627000508
3569,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-23 12:00:00,-7.786885585026066
3570,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-23 12:00:00,-12.737034150186984
3571,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-23 12:00:00,-11.409073900118758
3572,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-23 12:00:00,-8.368646859916259
3573,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-23 12:00:00,-7.438446574257849
3574,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-23 12:00:00,-14.274441712724114
3575,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-23 12:00:00,-9.201256725516508
3576,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-23 12:00:00,-6.117432115096022
3577,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-24 12:00:00,-9.067133634441337
3578,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-24 12:00:00,-10.857681324208780
3579,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-24 12:00:00,-8.717283492766947
3580,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-24 12:00:00,-11.080802783189043
3581,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-24 12:00:00,-5.281280523451889
3582,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-24 12:00:00,-11.574233336040866
3583,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-24 12:00:00,-3.609650754352507
3584,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-24 12:00:00,-5.233487251378343
3585,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-25 12:00:00,-5.771020952225557
3586,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-25 12:00:00,-10.123554661512498
3587,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-25 12:00:00,-10.247127390372068
3588,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-25 12:00:00,-7.184656409913957
3589,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-25 12:00:00,-5.819395490513218
3590,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-25 12:00:00,-10.399236101844350
3591,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-25 12:00:00,-5.183218702830464
3592,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-25 12:00:00,-7.992091662714533
3593,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,tmin,StdTime,2006-03-26 12:00:00,-7.169750325003247
3594,Stewart,2,54143.000000000000000,54143.000000000000000,tmin,StdTime,2006-03-26 12:00:00,-15.322312027342051
3595,Pelly,3,52273.000000000000000,52273.000000000000000,tmin,StdTime,2006-03-26 12:00:00,-12.412403153631523
3596,White Donjek,4,35813.000000000000000,35813.000000000000000,tmin,StdTime,2006-03-26 12:00:00,-7.302841984935762
3597,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,tmin,StdTime,2006-03-26 12:00:00,-5.343699183338535
3598,Lower Mainstem,6,65074.000000000000000,65074.000000000000000,tmin,StdTime,2006-03-26 12:00:00,-14.288679351062735
3599,Teslin,7,35505.000000000000000,35505.000000000000000,tmin,StdTime,2006-03-26 12:00:00,-7.268213491670840
3600,Carmacks,8,14510.000000000000000,14510.000000000000000,tmin,StdTime,2006-03-26 12:00:00,-7.808902824097570
