OID_,Site_1,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN,Population
48,BigCampbellCr,48,1011.000000000000000,1011.000000000000000,swe,StdTime,1985-04-01 12:00:00,288.060593843695926,Pelly
49,BigSalmonR,49,7232.000000000000000,7232.000000000000000,swe,StdTime,1985-04-01 12:00:00,156.529576921885081,Carmacks
50,MinkR,50,496.000000000000000,496.000000000000000,swe,StdTime,1985-04-01 12:00:00,231.439858682693995,Pelly
51,NorthernCr,51,294.000000000000000,294.000000000000000,swe,StdTime,1985-04-01 12:00:00,162.719353915882834,Carmacks
52,NordenskioldR,52,6617.000000000000000,6617.000000000000000,swe,StdTime,1985-04-01 12:00:00,158.051920772769734,Middle Mainstem
53,UNisutlinR,53,3434.000000000000000,3434.000000000000000,swe,StdTime,1985-04-01 12:00:00,220.022303599567095,Teslin
54,HooleR,54,1105.000000000000000,1105.000000000000000,swe,StdTime,1985-04-01 12:00:00,266.395013607249609,Pelly
55,RoseR,55,978.000000000000000,978.000000000000000,swe,StdTime,1985-04-01 12:00:00,147.157218886299404,Teslin
56,KlushaCr,56,1509.000000000000000,1509.000000000000000,swe,StdTime,1985-04-01 12:00:00,141.289304067157985,Middle Mainstem
57,BoswellR,57,776.000000000000000,776.000000000000000,swe,StdTime,1985-04-01 12:00:00,171.903995100984673,Teslin
58,McIntyreCr,58,307.000000000000000,307.000000000000000,swe,StdTime,1985-04-01 12:00:00,150.995797346779881,Upper Lakes and Mainstem
59,WolfCr,59,449.000000000000000,449.000000000000000,swe,StdTime,1985-04-01 12:00:00,139.124855313375321,Upper Lakes and Mainstem
60,IbexR,60,592.000000000000000,592.000000000000000,swe,StdTime,1985-04-01 12:00:00,162.718868448927481,Upper Lakes and Mainstem
61,SSwiftR,61,4784.000000000000000,4784.000000000000000,swe,StdTime,1985-04-01 12:00:00,311.495073281801524,Teslin
62,MorleyR,62,1963.000000000000000,1963.000000000000000,swe,StdTime,1985-04-01 12:00:00,273.087106717343261,Teslin
63,HayesR,63,379.000000000000000,379.000000000000000,swe,StdTime,1985-04-01 12:00:00,194.688337945057356,Teslin
64,HessR,64,14979.000000000000000,14979.000000000000000,swe,StdTime,1985-04-01 12:00:00,222.936522414237345,Stewart
65,KlondikeR,65,8562.000000000000000,8562.000000000000000,swe,StdTime,1985-04-01 12:00:00,167.839727943062229,Lower Mainstem
66,MSYukonR,66,94962.000000000000000,94962.000000000000000,swe,StdTime,1985-04-01 12:00:00,212.144796158434303,Middle Mainstem
67,BlindCr,67,589.000000000000000,589.000000000000000,swe,StdTime,1985-04-01 12:00:00,153.814584288410742,Pelly
68,LTeslinR,68,35505.000000000000000,35505.000000000000000,swe,StdTime,1985-04-01 12:00:00,231.930422768635196,Teslin
69,SMSYukonR,69,32026.000000000000000,32026.000000000000000,swe,StdTime,1985-04-01 12:00:00,246.339419606072028,Upper Lakes and Mainstem
70,TakhiniR,70,8357.000000000000000,8357.000000000000000,swe,StdTime,1985-04-01 12:00:00,231.209947410547670,Upper Lakes and Mainstem
71,SixtyMileR,71,3630.000000000000000,3630.000000000000000,swe,StdTime,1985-04-01 12:00:00,127.991066094601052,Lower Mainstem
72,RusselCr,72,522.000000000000000,522.000000000000000,swe,StdTime,1985-04-01 12:00:00,188.388314477328407,Pelly
73,HuskyDogCr,73,433.000000000000000,433.000000000000000,swe,StdTime,1985-04-01 12:00:00,209.215912182391605,Pelly
74,LittleKalzasR,74,448.000000000000000,448.000000000000000,swe,StdTime,1985-04-01 12:00:00,207.666897586413711,Pelly
75,NeedlerockCr,75,1077.000000000000000,1077.000000000000000,swe,StdTime,1985-04-01 12:00:00,139.331104962164062,Pelly
76,EarnR,76,1662.000000000000000,1662.000000000000000,swe,StdTime,1985-04-01 12:00:00,154.261161308426068,Pelly
77,MicaCr,77,1638.000000000000000,1638.000000000000000,swe,StdTime,1985-04-01 12:00:00,131.355329636980088,Pelly
78,LittleSalmonR,78,3709.000000000000000,3709.000000000000000,swe,StdTime,1985-04-01 12:00:00,148.175306051238323,Carmacks
79,BearfeedCr,79,414.000000000000000,414.000000000000000,swe,StdTime,1985-04-01 12:00:00,145.152898484382035,Carmacks
80,AnvilCr,80,1017.000000000000000,1017.000000000000000,swe,StdTime,1985-04-01 12:00:00,148.468780825154340,Pelly
81,KluaneR,81,8484.000000000000000,8484.000000000000000,swe,StdTime,1985-04-01 12:00:00,131.209395396490208,White Donjek
82,NBigSalmonR,82,1679.000000000000000,1679.000000000000000,swe,StdTime,1985-04-01 12:00:00,157.753055424829512,Carmacks
83,LapieR,83,1481.000000000000000,1481.000000000000000,swe,StdTime,1985-04-01 12:00:00,143.592930682360617,Pelly
84,SBigSalmonR,84,1077.000000000000000,1077.000000000000000,swe,StdTime,1985-04-01 12:00:00,156.924029747866257,Carmacks
85,McConnelR,85,1075.000000000000000,1075.000000000000000,swe,StdTime,1985-04-01 12:00:00,160.596084026957925,Teslin
86,McNeilR,86,1086.000000000000000,1086.000000000000000,swe,StdTime,1985-04-01 12:00:00,254.267044362442363,Teslin
87,MendenhallR,87,1192.000000000000000,1192.000000000000000,swe,StdTime,1985-04-01 12:00:00,140.165905843645078,Upper Lakes and Mainstem
88,ScurvyCr,88,129.000000000000000,129.000000000000000,swe,StdTime,1985-04-01 12:00:00,166.156976980756383,Carmacks
89,Hundred-MileCr,89,560.000000000000000,560.000000000000000,swe,StdTime,1985-04-01 12:00:00,244.873625183105531,Teslin
90,MichieCr,90,793.000000000000000,793.000000000000000,swe,StdTime,1985-04-01 12:00:00,132.654438716316065,Upper Lakes and Mainstem
91,FlatCr,91,124.000000000000000,124.000000000000000,swe,StdTime,1985-04-01 12:00:00,144.010644482028056,Upper Lakes and Mainstem
92,WolfR,92,4034.000000000000000,4034.000000000000000,swe,StdTime,1985-04-01 12:00:00,281.772402069742441,Teslin
93,Thirty-MileCr,93,107.000000000000000,107.000000000000000,swe,StdTime,1985-04-01 12:00:00,237.239344944463738,Teslin
94,SmartR,94,717.000000000000000,717.000000000000000,swe,StdTime,1985-04-01 12:00:00,320.279469956912578,Teslin
95,MacmillanR,95,14659.000000000000000,14659.000000000000000,swe,StdTime,1985-04-01 12:00:00,197.731372507705714,Pelly
96,JenningsR,96,3743.000000000000000,3743.000000000000000,swe,StdTime,1985-04-01 12:00:00,328.428979183179763,Teslin
97,OtterCr(Pel),97,1097.000000000000000,1097.000000000000000,swe,StdTime,1985-04-01 12:00:00,243.266144090928776,Pelly
98,NislingR,98,11739.000000000000000,11739.000000000000000,swe,StdTime,1985-04-01 12:00:00,125.651247132584885,White Donjek
99,CoalCr,1,1200.000000000000000,1200.000000000000000,swe,StdTime,1986-04-01 12:00:00,156.184366734822447,Lower Mainstem
100,SelwynR,2,1059.000000000000000,1059.000000000000000,swe,StdTime,1986-04-01 12:00:00,136.249225634465773,Middle Mainstem
101,KlottasinCr,3,2489.000000000000000,2489.000000000000000,swe,StdTime,1986-04-01 12:00:00,101.661542772145225,White Donjek
102,TatchunCr,4,1167.000000000000000,1167.000000000000000,swe,StdTime,1986-04-01 12:00:00,124.127429337816181,Middle Mainstem
103,TincupCr,5,530.000000000000000,530.000000000000000,swe,StdTime,1986-04-01 12:00:00,74.891717054259189,White Donjek
104,M’ClintockR,6,1694.000000000000000,1694.000000000000000,swe,StdTime,1986-04-01 12:00:00,149.830867704281076,Upper Lakes and Mainstem
105,NSwiftR,7,290.000000000000000,290.000000000000000,swe,StdTime,1986-04-01 12:00:00,176.448413585794412,Teslin
106,RedR,8,1046.000000000000000,1046.000000000000000,swe,StdTime,1986-04-01 12:00:00,212.631481878160400,Teslin
107,SidneyCr,9,842.000000000000000,842.000000000000000,swe,StdTime,1986-04-01 12:00:00,229.169394069499333,Teslin
108,SquangaCr,10,815.000000000000000,815.000000000000000,swe,StdTime,1986-04-01 12:00:00,219.433448005161466,Teslin
109,GladysR,11,2352.000000000000000,2352.000000000000000,swe,StdTime,1986-04-01 12:00:00,249.235688767465462,Teslin
110,KlinkitCr,12,716.000000000000000,716.000000000000000,swe,StdTime,1986-04-01 12:00:00,281.984399081608387,Teslin
111,McNaughtonCr,13,1044.000000000000000,1044.000000000000000,swe,StdTime,1986-04-01 12:00:00,272.067155289923846,Teslin
112,UTeslinR,14,2367.000000000000000,2367.000000000000000,swe,StdTime,1986-04-01 12:00:00,266.507807271915112,Teslin
113,Fifteen-MileR,15,1398.000000000000000,1398.000000000000000,swe,StdTime,1986-04-01 12:00:00,158.130479051319980,Lower Mainstem
114,BeaverR,16,5328.000000000000000,5328.000000000000000,swe,StdTime,1986-04-01 12:00:00,186.642774007699728,Stewart
115,ChandinduR,17,1803.000000000000000,1803.000000000000000,swe,StdTime,1986-04-01 12:00:00,148.168718639506778,Lower Mainstem
116,NKlondikeR,18,1233.000000000000000,1233.000000000000000,swe,StdTime,1986-04-01 12:00:00,161.573860514966498,Lower Mainstem
117,SMcQuestenR,19,1581.000000000000000,1581.000000000000000,swe,StdTime,1986-04-01 12:00:00,158.443611622761580,Stewart
118,UStewartR,20,15877.000000000000000,15877.000000000000000,swe,StdTime,1986-04-01 12:00:00,183.800632318711735,Stewart
119,RacklaR,21,1936.000000000000000,1936.000000000000000,swe,StdTime,1986-04-01 12:00:00,172.484669539553948,Stewart
120,NMcQuestenR,22,2183.000000000000000,2183.000000000000000,swe,StdTime,1986-04-01 12:00:00,200.277998036110858,Stewart
121,MayoR,23,2816.000000000000000,2816.000000000000000,swe,StdTime,1986-04-01 12:00:00,144.565561137416012,Stewart
122,PleasantCr,24,1726.000000000000000,1726.000000000000000,swe,StdTime,1986-04-01 12:00:00,128.214275722570051,Stewart
123,JanetCr,25,357.000000000000000,357.000000000000000,swe,StdTime,1986-04-01 12:00:00,129.855069713432243,Stewart
124,WatsonCr,26,144.000000000000000,144.000000000000000,swe,StdTime,1986-04-01 12:00:00,129.253541893429201,Stewart
125,McQuestenR,27,5095.000000000000000,5095.000000000000000,swe,StdTime,1986-04-01 12:00:00,179.349611303687141,Stewart
126,CrookedCr,28,1362.000000000000000,1362.000000000000000,swe,StdTime,1986-04-01 12:00:00,137.325513971359356,Stewart
127,EmeraldCr,29,753.000000000000000,753.000000000000000,swe,StdTime,1986-04-01 12:00:00,186.210903132262558,Stewart
128,BigKalzasR,30,1984.000000000000000,1984.000000000000000,swe,StdTime,1986-04-01 12:00:00,149.248351893117302,Pelly
129,MooseR,31,1144.000000000000000,1144.000000000000000,swe,StdTime,1986-04-01 12:00:00,133.534895029934745,Pelly
130,OllieCr,32,1324.000000000000000,1324.000000000000000,swe,StdTime,1986-04-01 12:00:00,200.430649668068611,Stewart
131,RossR,33,7506.000000000000000,7506.000000000000000,swe,StdTime,1986-04-01 12:00:00,167.870799314934942,Pelly
132,SMacmillanR,34,5756.000000000000000,5756.000000000000000,swe,StdTime,1986-04-01 12:00:00,160.199205973812582,Pelly
133,NMacmillanR,35,2988.000000000000000,2988.000000000000000,swe,StdTime,1986-04-01 12:00:00,156.342918375569184,Pelly
134,TayR,36,3885.000000000000000,3885.000000000000000,swe,StdTime,1986-04-01 12:00:00,131.301232988708932,Pelly
135,PrevostR,37,1311.000000000000000,1311.000000000000000,swe,StdTime,1986-04-01 12:00:00,189.680251772579879,Pelly
136,RiddellR,38,1531.000000000000000,1531.000000000000000,swe,StdTime,1986-04-01 12:00:00,140.130529043645026,Pelly
137,GlenlyonR,39,672.000000000000000,672.000000000000000,swe,StdTime,1986-04-01 12:00:00,151.064478953679327,Pelly
138,DruryCr,40,615.000000000000000,615.000000000000000,swe,StdTime,1986-04-01 12:00:00,154.401674459814103,Carmacks
139,BigCr,41,1901.000000000000000,1901.000000000000000,swe,StdTime,1986-04-01 12:00:00,127.715007976630730,Middle Mainstem
140,TummelR,42,752.000000000000000,752.000000000000000,swe,StdTime,1986-04-01 12:00:00,137.355771166212946,Pelly
141,UPellyR,43,11491.000000000000000,11491.000000000000000,swe,StdTime,1986-04-01 12:00:00,206.115504243502045,Pelly
142,WoodsideCr,44,1433.000000000000000,1433.000000000000000,swe,StdTime,1986-04-01 12:00:00,235.166245720724305,Pelly
143,WalshCr,45,560.000000000000000,560.000000000000000,swe,StdTime,1986-04-01 12:00:00,144.959535803113681,Carmacks
144,IncisedCr,46,1435.000000000000000,1435.000000000000000,swe,StdTime,1986-04-01 12:00:00,114.112808408305298,Middle Mainstem
145,KirklandCr,47,1247.000000000000000,1247.000000000000000,swe,StdTime,1986-04-01 12:00:00,108.390521229221676,Middle Mainstem
146,BigCampbellCr,48,1011.000000000000000,1011.000000000000000,swe,StdTime,1986-04-01 12:00:00,226.738100438631960,Pelly
147,BigSalmonR,49,7232.000000000000000,7232.000000000000000,swe,StdTime,1986-04-01 12:00:00,162.886205716470727,Carmacks
148,MinkR,50,496.000000000000000,496.000000000000000,swe,StdTime,1986-04-01 12:00:00,189.493185227917138,Pelly
149,NorthernCr,51,294.000000000000000,294.000000000000000,swe,StdTime,1986-04-01 12:00:00,176.373469112681704,Carmacks
150,NordenskioldR,52,6617.000000000000000,6617.000000000000000,swe,StdTime,1986-04-01 12:00:00,111.698357274097475,Middle Mainstem
151,UNisutlinR,53,3434.000000000000000,3434.000000000000000,swe,StdTime,1986-04-01 12:00:00,206.348788730752403,Teslin
152,HooleR,54,1105.000000000000000,1105.000000000000000,swe,StdTime,1986-04-01 12:00:00,216.416751216008095,Pelly
153,RoseR,55,978.000000000000000,978.000000000000000,swe,StdTime,1986-04-01 12:00:00,185.891247318322513,Teslin
154,KlushaCr,56,1509.000000000000000,1509.000000000000000,swe,StdTime,1986-04-01 12:00:00,110.278681290552584,Middle Mainstem
155,BoswellR,57,776.000000000000000,776.000000000000000,swe,StdTime,1986-04-01 12:00:00,180.317306626703157,Teslin
156,McIntyreCr,58,307.000000000000000,307.000000000000000,swe,StdTime,1986-04-01 12:00:00,157.556482346127780,Upper Lakes and Mainstem
157,WolfCr,59,449.000000000000000,449.000000000000000,swe,StdTime,1986-04-01 12:00:00,151.591559055387847,Upper Lakes and Mainstem
158,IbexR,60,592.000000000000000,592.000000000000000,swe,StdTime,1986-04-01 12:00:00,163.166081119227954,Upper Lakes and Mainstem
159,SSwiftR,61,4784.000000000000000,4784.000000000000000,swe,StdTime,1986-04-01 12:00:00,246.656352537531319,Teslin
160,MorleyR,62,1963.000000000000000,1963.000000000000000,swe,StdTime,1986-04-01 12:00:00,236.926851813791785,Teslin
161,HayesR,63,379.000000000000000,379.000000000000000,swe,StdTime,1986-04-01 12:00:00,247.004089637293418,Teslin
162,HessR,64,14979.000000000000000,14979.000000000000000,swe,StdTime,1986-04-01 12:00:00,178.553430135645073,Stewart
163,KlondikeR,65,8562.000000000000000,8562.000000000000000,swe,StdTime,1986-04-01 12:00:00,153.042229675349859,Lower Mainstem
164,MSYukonR,66,94962.000000000000000,94962.000000000000000,swe,StdTime,1986-04-01 12:00:00,217.069704384664362,Middle Mainstem
165,BlindCr,67,589.000000000000000,589.000000000000000,swe,StdTime,1986-04-01 12:00:00,143.869253058182494,Pelly
166,LTeslinR,68,35505.000000000000000,35505.000000000000000,swe,StdTime,1986-04-01 12:00:00,224.512324250165733,Teslin
167,SMSYukonR,69,32026.000000000000000,32026.000000000000000,swe,StdTime,1986-04-01 12:00:00,279.961813681146850,Upper Lakes and Mainstem
168,TakhiniR,70,8357.000000000000000,8357.000000000000000,swe,StdTime,1986-04-01 12:00:00,259.266060613140155,Upper Lakes and Mainstem
169,SixtyMileR,71,3630.000000000000000,3630.000000000000000,swe,StdTime,1986-04-01 12:00:00,98.420096407383454,Lower Mainstem
170,RusselCr,72,522.000000000000000,522.000000000000000,swe,StdTime,1986-04-01 12:00:00,136.023505462997122,Pelly
171,HuskyDogCr,73,433.000000000000000,433.000000000000000,swe,StdTime,1986-04-01 12:00:00,150.376951415874657,Pelly
172,LittleKalzasR,74,448.000000000000000,448.000000000000000,swe,StdTime,1986-04-01 12:00:00,153.583504642759067,Pelly
173,NeedlerockCr,75,1077.000000000000000,1077.000000000000000,swe,StdTime,1986-04-01 12:00:00,122.591894109047630,Pelly
174,EarnR,76,1662.000000000000000,1662.000000000000000,swe,StdTime,1986-04-01 12:00:00,124.239217719159640,Pelly
175,MicaCr,77,1638.000000000000000,1638.000000000000000,swe,StdTime,1986-04-01 12:00:00,120.230537195636572,Pelly
176,LittleSalmonR,78,3709.000000000000000,3709.000000000000000,swe,StdTime,1986-04-01 12:00:00,149.786109500575350,Carmacks
177,BearfeedCr,79,414.000000000000000,414.000000000000000,swe,StdTime,1986-04-01 12:00:00,151.249323582303674,Carmacks
178,AnvilCr,80,1017.000000000000000,1017.000000000000000,swe,StdTime,1986-04-01 12:00:00,152.573352929999345,Pelly
179,KluaneR,81,8484.000000000000000,8484.000000000000000,swe,StdTime,1986-04-01 12:00:00,159.929146740133802,White Donjek
180,NBigSalmonR,82,1679.000000000000000,1679.000000000000000,swe,StdTime,1986-04-01 12:00:00,167.835562741777551,Carmacks
181,LapieR,83,1481.000000000000000,1481.000000000000000,swe,StdTime,1986-04-01 12:00:00,177.731971452237815,Pelly
182,SBigSalmonR,84,1077.000000000000000,1077.000000000000000,swe,StdTime,1986-04-01 12:00:00,149.665803383319798,Carmacks
183,McConnelR,85,1075.000000000000000,1075.000000000000000,swe,StdTime,1986-04-01 12:00:00,203.292158316678751,Teslin
184,McNeilR,86,1086.000000000000000,1086.000000000000000,swe,StdTime,1986-04-01 12:00:00,220.252771802589677,Teslin
185,MendenhallR,87,1192.000000000000000,1192.000000000000000,swe,StdTime,1986-04-01 12:00:00,133.506434690232112,Upper Lakes and Mainstem
186,ScurvyCr,88,129.000000000000000,129.000000000000000,swe,StdTime,1986-04-01 12:00:00,204.435426756393099,Carmacks
187,Hundred-MileCr,89,560.000000000000000,560.000000000000000,swe,StdTime,1986-04-01 12:00:00,191.771696690150634,Teslin
188,MichieCr,90,793.000000000000000,793.000000000000000,swe,StdTime,1986-04-01 12:00:00,158.212395782278321,Upper Lakes and Mainstem
189,FlatCr,91,124.000000000000000,124.000000000000000,swe,StdTime,1986-04-01 12:00:00,127.896128869825858,Upper Lakes and Mainstem
190,WolfR,92,4034.000000000000000,4034.000000000000000,swe,StdTime,1986-04-01 12:00:00,231.202327684772314,Teslin
191,Thirty-MileCr,93,107.000000000000000,107.000000000000000,swe,StdTime,1986-04-01 12:00:00,220.538130858234126,Teslin
192,SmartR,94,717.000000000000000,717.000000000000000,swe,StdTime,1986-04-01 12:00:00,245.674825798683912,Teslin
193,MacmillanR,95,14659.000000000000000,14659.000000000000000,swe,StdTime,1986-04-01 12:00:00,148.603457230647791,Pelly
194,JenningsR,96,3743.000000000000000,3743.000000000000000,swe,StdTime,1986-04-01 12:00:00,279.156636471739830,Teslin
195,OtterCr(Pel),97,1097.000000000000000,1097.000000000000000,swe,StdTime,1986-04-01 12:00:00,171.908623318946269,Pelly
196,NislingR,98,11739.000000000000000,11739.000000000000000,swe,StdTime,1986-04-01 12:00:00,93.306303747813899,White Donjek
197,CoalCr,1,1200.000000000000000,1200.000000000000000,swe,StdTime,1987-04-01 12:00:00,162.922875022888064,Lower Mainstem
198,SelwynR,2,1059.000000000000000,1059.000000000000000,swe,StdTime,1987-04-01 12:00:00,151.580651647983842,Middle Mainstem
199,KlottasinCr,3,2489.000000000000000,2489.000000000000000,swe,StdTime,1987-04-01 12:00:00,105.579803243034121,White Donjek
200,TatchunCr,4,1167.000000000000000,1167.000000000000000,swe,StdTime,1987-04-01 12:00:00,92.418311811249325,Middle Mainstem
201,TincupCr,5,530.000000000000000,530.000000000000000,swe,StdTime,1987-04-01 12:00:00,63.302452958304983,White Donjek
202,M’ClintockR,6,1694.000000000000000,1694.000000000000000,swe,StdTime,1987-04-01 12:00:00,96.513099212151104,Upper Lakes and Mainstem
203,NSwiftR,7,290.000000000000000,290.000000000000000,swe,StdTime,1987-04-01 12:00:00,107.202344920717508,Teslin
204,RedR,8,1046.000000000000000,1046.000000000000000,swe,StdTime,1987-04-01 12:00:00,268.392963197901111,Teslin
205,SidneyCr,9,842.000000000000000,842.000000000000000,swe,StdTime,1987-04-01 12:00:00,214.950688785725220,Teslin
206,SquangaCr,10,815.000000000000000,815.000000000000000,swe,StdTime,1987-04-01 12:00:00,243.456220797673353,Teslin
207,GladysR,11,2352.000000000000000,2352.000000000000000,swe,StdTime,1987-04-01 12:00:00,269.085684396782369,Teslin
208,KlinkitCr,12,716.000000000000000,716.000000000000000,swe,StdTime,1987-04-01 12:00:00,303.470963632594362,Teslin
209,McNaughtonCr,13,1044.000000000000000,1044.000000000000000,swe,StdTime,1987-04-01 12:00:00,331.218620724147513,Teslin
210,UTeslinR,14,2367.000000000000000,2367.000000000000000,swe,StdTime,1987-04-01 12:00:00,172.127959425055650,Teslin
211,Fifteen-MileR,15,1398.000000000000000,1398.000000000000000,swe,StdTime,1987-04-01 12:00:00,181.690715391407508,Lower Mainstem
212,BeaverR,16,5328.000000000000000,5328.000000000000000,swe,StdTime,1987-04-01 12:00:00,192.973485381037733,Stewart
213,ChandinduR,17,1803.000000000000000,1803.000000000000000,swe,StdTime,1987-04-01 12:00:00,177.109162130160115,Lower Mainstem
214,NKlondikeR,18,1233.000000000000000,1233.000000000000000,swe,StdTime,1987-04-01 12:00:00,197.419172709295765,Lower Mainstem
215,SMcQuestenR,19,1581.000000000000000,1581.000000000000000,swe,StdTime,1987-04-01 12:00:00,172.093586356484735,Stewart
216,UStewartR,20,15877.000000000000000,15877.000000000000000,swe,StdTime,1987-04-01 12:00:00,179.623209061502052,Stewart
217,RacklaR,21,1936.000000000000000,1936.000000000000000,swe,StdTime,1987-04-01 12:00:00,187.229757182854314,Stewart
218,NMcQuestenR,22,2183.000000000000000,2183.000000000000000,swe,StdTime,1987-04-01 12:00:00,202.725391539968655,Stewart
219,MayoR,23,2816.000000000000000,2816.000000000000000,swe,StdTime,1987-04-01 12:00:00,176.370987149802147,Stewart
220,PleasantCr,24,1726.000000000000000,1726.000000000000000,swe,StdTime,1987-04-01 12:00:00,102.904988349658282,Stewart
221,JanetCr,25,357.000000000000000,357.000000000000000,swe,StdTime,1987-04-01 12:00:00,161.643893372778734,Stewart
222,WatsonCr,26,144.000000000000000,144.000000000000000,swe,StdTime,1987-04-01 12:00:00,158.656041834089535,Stewart
223,McQuestenR,27,5095.000000000000000,5095.000000000000000,swe,StdTime,1987-04-01 12:00:00,188.280035237171177,Stewart
224,CrookedCr,28,1362.000000000000000,1362.000000000000000,swe,StdTime,1987-04-01 12:00:00,167.335675742307785,Stewart
225,EmeraldCr,29,753.000000000000000,753.000000000000000,swe,StdTime,1987-04-01 12:00:00,143.186294920415861,Stewart
226,BigKalzasR,30,1984.000000000000000,1984.000000000000000,swe,StdTime,1987-04-01 12:00:00,178.172505082622706,Pelly
227,MooseR,31,1144.000000000000000,1144.000000000000000,swe,StdTime,1987-04-01 12:00:00,121.477220235170861,Pelly
228,OllieCr,32,1324.000000000000000,1324.000000000000000,swe,StdTime,1987-04-01 12:00:00,145.480286900730533,Stewart
229,RossR,33,7506.000000000000000,7506.000000000000000,swe,StdTime,1987-04-01 12:00:00,115.753974183222695,Pelly
230,SMacmillanR,34,5756.000000000000000,5756.000000000000000,swe,StdTime,1987-04-01 12:00:00,111.852689397757416,Pelly
231,NMacmillanR,35,2988.000000000000000,2988.000000000000000,swe,StdTime,1987-04-01 12:00:00,114.110271026172143,Pelly
232,TayR,36,3885.000000000000000,3885.000000000000000,swe,StdTime,1987-04-01 12:00:00,96.415554602388568,Pelly
233,PrevostR,37,1311.000000000000000,1311.000000000000000,swe,StdTime,1987-04-01 12:00:00,136.732486593914246,Pelly
234,RiddellR,38,1531.000000000000000,1531.000000000000000,swe,StdTime,1987-04-01 12:00:00,97.156531654721633,Pelly
235,GlenlyonR,39,672.000000000000000,672.000000000000000,swe,StdTime,1987-04-01 12:00:00,111.076532749902640,Pelly
236,DruryCr,40,615.000000000000000,615.000000000000000,swe,StdTime,1987-04-01 12:00:00,118.381317306146357,Carmacks
237,BigCr,41,1901.000000000000000,1901.000000000000000,swe,StdTime,1987-04-01 12:00:00,119.289673854902261,Middle Mainstem
238,TummelR,42,752.000000000000000,752.000000000000000,swe,StdTime,1987-04-01 12:00:00,111.832114493593224,Pelly
239,UPellyR,43,11491.000000000000000,11491.000000000000000,swe,StdTime,1987-04-01 12:00:00,160.307201326075131,Pelly
240,WoodsideCr,44,1433.000000000000000,1433.000000000000000,swe,StdTime,1987-04-01 12:00:00,187.101507310674492,Pelly
241,WalshCr,45,560.000000000000000,560.000000000000000,swe,StdTime,1987-04-01 12:00:00,91.152410650253273,Carmacks
242,IncisedCr,46,1435.000000000000000,1435.000000000000000,swe,StdTime,1987-04-01 12:00:00,74.977400635509966,Middle Mainstem
243,KirklandCr,47,1247.000000000000000,1247.000000000000000,swe,StdTime,1987-04-01 12:00:00,62.072822766583101,Middle Mainstem
244,BigCampbellCr,48,1011.000000000000000,1011.000000000000000,swe,StdTime,1987-04-01 12:00:00,213.425380997323174,Pelly
245,BigSalmonR,49,7232.000000000000000,7232.000000000000000,swe,StdTime,1987-04-01 12:00:00,101.940334619673962,Carmacks
246,MinkR,50,496.000000000000000,496.000000000000000,swe,StdTime,1987-04-01 12:00:00,159.557338591544834,Pelly
247,NorthernCr,51,294.000000000000000,294.000000000000000,swe,StdTime,1987-04-01 12:00:00,106.755884391109930,Carmacks
248,NordenskioldR,52,6617.000000000000000,6617.000000000000000,swe,StdTime,1987-04-01 12:00:00,61.665937698408044,Middle Mainstem
249,UNisutlinR,53,3434.000000000000000,3434.000000000000000,swe,StdTime,1987-04-01 12:00:00,185.171569515399312,Teslin
250,HooleR,54,1105.000000000000000,1105.000000000000000,swe,StdTime,1987-04-01 12:00:00,190.483366822117461,Pelly
251,RoseR,55,978.000000000000000,978.000000000000000,swe,StdTime,1987-04-01 12:00:00,116.034325110156601,Teslin
252,KlushaCr,56,1509.000000000000000,1509.000000000000000,swe,StdTime,1987-04-01 12:00:00,54.833883347457544,Middle Mainstem
253,BoswellR,57,776.000000000000000,776.000000000000000,swe,StdTime,1987-04-01 12:00:00,119.694806826483173,Teslin
254,McIntyreCr,58,307.000000000000000,307.000000000000000,swe,StdTime,1987-04-01 12:00:00,124.076645270232675,Upper Lakes and Mainstem
255,WolfCr,59,449.000000000000000,449.000000000000000,swe,StdTime,1987-04-01 12:00:00,125.226592295419408,Upper Lakes and Mainstem
256,IbexR,60,592.000000000000000,592.000000000000000,swe,StdTime,1987-04-01 12:00:00,136.649746662861588,Upper Lakes and Mainstem
257,SSwiftR,61,4784.000000000000000,4784.000000000000000,swe,StdTime,1987-04-01 12:00:00,323.972590042994284,Teslin
258,MorleyR,62,1963.000000000000000,1963.000000000000000,swe,StdTime,1987-04-01 12:00:00,335.561350184560013,Teslin
259,HayesR,63,379.000000000000000,379.000000000000000,swe,StdTime,1987-04-01 12:00:00,191.019551823195712,Teslin
260,HessR,64,14979.000000000000000,14979.000000000000000,swe,StdTime,1987-04-01 12:00:00,133.571508797619714,Stewart
261,KlondikeR,65,8562.000000000000000,8562.000000000000000,swe,StdTime,1987-04-01 12:00:00,180.688452527501312,Lower Mainstem
262,MSYukonR,66,94962.000000000000000,94962.000000000000000,swe,StdTime,1987-04-01 12:00:00,181.646202053377749,Middle Mainstem
263,BlindCr,67,589.000000000000000,589.000000000000000,swe,StdTime,1987-04-01 12:00:00,90.201528001924473,Pelly
264,LTeslinR,68,35505.000000000000000,35505.000000000000000,swe,StdTime,1987-04-01 12:00:00,229.005524847860187,Teslin
265,SMSYukonR,69,32026.000000000000000,32026.000000000000000,swe,StdTime,1987-04-01 12:00:00,208.337503271770998,Upper Lakes and Mainstem
